Systematic Name,TPM Glucose,TPM YEP,TPM Galactose,TPM Glucose_2,TPM YEP_2,TPM Galactose_2
YGL020C,38.8135,38.5461,31.664,41.4728,36.1795,39.2977
YGL021W,13.6081,11.9253,10.3851,11.3256,15.6952,13.243
YGL022W,37.8389,28.7922,28.6289,40.5549,24.9379,33.5172
YGL023C,17.3003,17.602,16.526,18.9858,18.5699,20.7595
YGL024W,4.47842,4.29252,2.98437,4.64497,3.97194,3.97196
YGL025C,11.6333,12.4393,11.8931,10.6557,11.9224,12.3212
YGL026C,54.3589,42.8761,37.5614,57.3493,39.292,46.619
YGL027C,12.2417,11.6316,10.9418,13.8083,10.3868,15.0041
YGL028C,37.0201,35.1255,42.6847,41.4104,31.779,56.5163
YGL029W,190.763,72.3266,105.811,149.155,56.8016,75.9422
YGL030W,5522.97,2908.32,3326.32,5328.94,2021.49,3020.7
YGL031C,1692.3,862.888,1037.14,1577.37,759.129,972.753
YGL032C,135.315,92.7366,59.7099,88.2109,100.382,60.7609
YGL033W,0.703732,0.672743,0.672235,0.300828,0.725747,0.62074
YGL034C,0.899422,0.352745,1.67427,0.878813,0.355235,2.08255
YGL035C,15.0296,17.5215,32.4881,15.1145,18.5298,43.8699
YGL036W,9.76805,6.10891,4.01463,10.71,7.8613,6.24454
YGL037C,34.0167,61.4912,54.3403,59.2984,112.873,170.005
YGL038C,10.9726,15.9885,13.7211,13.0827,16.4087,13.7691
YGL039W,21.568,20.946,15.5007,27.37,18.4015,53.476
YGL040C,50.8533,78.1665,73.5711,52.9628,97.6376,77.6692
YGL041C,78.9476,95.3801,77.3411,75.224,109.644,100.833
YGL041C-B,58.2203,59.7792,53.5547,56.4912,65.7272,44.0434
YGL041W-A,27.6602,32.9185,29.7684,30.774,40.3376,33.43
YGL042C,62.5046,49.2088,48.7004,48.4256,45.738,41.3922
YGL043W,37.0468,27.7782,27.9137,38.2156,31.6962,32.4847
YGL044C,23.4771,15.0548,16.0387,20.398,15.2596,17.8414
YGL045W,3.8189,5.10078,3.45478,6.53102,6.22549,6.36911
YGL047W,9.65825,15.9156,10.0786,11.9193,18.0062,11.6227
YGL048C,76.2573,71.2486,59.0462,85.7871,91.6764,79.0154
YGL049C,17.6975,12.4709,12.073,19.7417,13.4187,16.1958
YGL050W,27.8878,16.9268,19.9637,27.0276,19.1699,20.549
YGL051W,6.1298,6.05938,5.11657,5.84852,5.87868,6.89984
YGL052W,14.1603,16.6207,12.3263,13.587,14.2971,16.2083
YGL053W,11.8191,16.9084,10.7263,21.4219,20.8717,18.7569
YGL054C,188.523,183.027,145.224,193.684,191.503,157.785
YGL055W,220.469,642.131,440.255,292.105,552.136,863.872
YGL056C,28.5093,60.793,46.849,27.6553,57.1988,48.3282
YGL057C,7.66827,12.3741,11.7875,8.12694,13.4259,12.4127
YGL058W,54.8717,34.4125,37.9003,52.5036,36.7965,39.9527
YGL059W,4.48884,9.94917,6.62566,5.19496,11.8881,10.1373
YGL060W,7.50943,5.8053,4.90484,7.44319,6.28674,6.47522
YGL061C,15.0216,15.5422,14.0431,14.0705,16.1076,13.8346
YGL062W,7.07702,217.165,51.2572,11.0508,252.221,60.7312
YGL063C-A,0,0,0,0,0,0
YGL063W,7.53553,7.2655,6.04266,6.82909,5.2394,7.29673
YGL064C,6.20708,7.63809,8.272,6.3317,7.92466,8.32477
YGL065C,11.4334,11.8269,10.7054,12.3207,12.0045,11.8251
YGL066W,7.36628,7.66663,6.88512,7.18121,7.02737,7.73295
YGL067W,21.3156,13.8803,16.2927,21.2052,14.9359,18.5636
YGL068W,54.5347,111.881,118.826,50.5266,125.14,98.716
YGL069C,42.5075,72.4804,81.7765,38.8496,101.516,75.6241
YGL070C,93.6972,81.673,77.4918,86.9802,74.0431,75.4473
YGL071W,9.87074,12.1635,15.7432,12.885,9.7504,22.5639
YGL072C,5.2859,9.23411,5.73751,4.07746,5.5026,5.13613
YGL073W,9.58861,11.6367,8.90482,10.1502,12.1957,12.0195
YGL074C,5.3682,5.28518,5.41603,7.18239,7.8173,9.99242
YGL075C,4.07181,4.22734,3.61353,3.96247,4.46607,3.95367
YGL076C,1653.41,833.867,983.285,1658.7,739.077,1052.6
YGL077C,46.9542,40.3497,32.2488,37.6291,33.5389,24.2502
YGL078C,112.048,71.3793,74.963,103.227,55.3972,75.3433
YGL079W,16.267,15.3351,13.5998,16.2877,16.0282,16.2556
YGL080W,52.7187,97.7505,61.7169,52.8915,107.025,74.2651
YGL081W,1.25418,2.21911,2.41711,0.864661,2.46661,3.3825
YGL082W,21.5943,18.1962,19.3071,24.3129,22.9979,27.4142
YGL083W,9.29257,7.64434,7.46539,9.96336,9.20975,10.3422
YGL084C,9.27327,13.4043,10.1073,10.9336,14.6148,15.3141
YGL085W,12.1968,12.7638,11.0451,11.6703,13.4366,13.5783
YGL086W,10.9513,9.29649,9.16217,10.4993,9.27347,11.784
YGL087C,50.0997,72.314,50.2766,52.798,75.6003,64.2748
YGL088W,6.22677,8.37769,2.33517,5.93199,6.51265,2.52881
YGL089C,7.94552,12.2337,8.82131,6.64274,8.46408,9.12113
YGL090W,6.95097,8.58676,5.99558,7.0679,9.83907,8.88845
YGL091C,17.5013,17.746,15.112,17.3897,19.3843,17.8331
YGL092W,16.4542,14.6299,15.1361,18.0636,14.0288,19.5861
YGL093W,5.49168,5.29948,4.35157,5.58829,6.2631,6.0207
YGL094C,8.39796,6.08063,6.66623,9.31175,6.78009,9.10845
YGL095C,11.9311,11.1512,9.25651,11.8498,13.9076,13.2197
YGL096W,2.44073,2.60515,1.68069,5.27734,2.37732,2.65939
YGL097W,45.9956,31.3456,31.3479,47.2148,29.5879,36.2788
YGL098W,15.2523,14.9125,12.8083,16.0038,18.2478,17.0518
YGL099W,34.1251,17.7863,20.4751,31.5554,15.4011,19.8419
YGL100W,37.2984,31.6942,31.1878,35.6129,35.4135,37.4618
YGL101W,46.1238,44.0927,44.1649,42.8803,46.6309,45.63
YGL102C,1079.67,664.948,680.836,943.815,522.008,698.449
YGL103W,2000.85,1098.92,1250.88,2007.13,861.349,1249.21
YGL104C,4.06705,6.21943,3.76612,5.12755,8.73975,7.90533
YGL105W,224.523,156.074,148.816,226.299,171.818,171.499
YGL106W,182.992,132.748,128.513,167.067,126.485,137.203
YGL107C,11.528,18.6715,19.6534,9.33845,23.6971,19.8392
YGL108C,27.3622,26.361,25.1959,27.4037,30.6089,29.5322
YGL109W,15.2546,15.3489,12.6619,14.8046,17.7212,17.0651
YGL110C,9.09311,8.36209,6.96639,8.7995,9.60923,8.26088
YGL111W,58.279,32.8253,39.8171,50.1024,29.0737,42.012
YGL112C,23.6785,16.7372,17.6314,23.5143,18.5547,21.5588
YGL113W,6.54678,5.34959,5.39965,6.46721,5.41866,6.24917
YGL114W,9.1128,10.8399,9.51691,10.2865,11.7343,12.3569
YGL115W,42.9242,34.7038,34.6255,41.2405,43.7067,40.4226
YGL116W,13.1412,8.74891,8.65265,9.75571,10.4824,8.20156
YGL117W,10.5969,22.9246,26.4213,13.1583,20.0682,22.8138
YGL118C,0.64939,0.445698,0.540796,0.475882,0.455969,0.322204
YGL119W,9.5157,10.358,8.76074,10.5653,12.4259,10.5859
YGL120C,56.957,29.8659,38.319,58.4947,24.168,43.6213
YGL121C,3.39458,92.0057,15.9074,3.71184,103.151,33.417
YGL122C,41.4677,39.6239,37.7919,43.7936,36.6887,39.4355
YGL123C-A,1788.29,739.155,1008.71,2019.61,831.715,1095.13
YGL123W,1828.33,863.468,1016.86,1825.74,761.446,1088.85
YGL124C,6.94046,6.17467,4.73894,7.28221,7.23809,6.8803
YGL125W,8.47652,8.1591,6.01197,10.3407,7.51735,6.61166
YGL126W,11.7434,11.624,10.8716,13.606,11.5768,14.197
YGL127C,28.0215,22.1621,24.7176,35.3728,19.5507,33.0185
YGL128C,6.92069,7.30203,6.09676,6.92881,7.10682,7.9221
YGL129C,13.7974,28.7747,30.0794,13.4819,40.3377,32.0898
YGL130W,14.8554,14.6166,17.2879,16.2576,16.0772,20.0192
YGL131C,2.52386,3.51643,3.82018,3.05749,4.77083,5.43182
YGL132W,3.72974,6.67218,7.24522,4.08656,5.51003,6.58071
YGL133W,6.16122,6.47137,5.59837,7.16082,7.76271,7.73632
YGL134W,6.14058,14.0458,28.1292,7.07912,15.6164,46.3202
YGL135W,1554.04,822.21,949.181,1656.43,704.752,1040.39
YGL136C,10.7925,13.22,9.57386,11.4502,15.6281,12.8677
YGL137W,37.9462,30.3336,30.0296,41.3113,35.2398,39.1551
YGL138C,0.0602461,0.0575931,0.0287748,0.0717424,0.0687404,0.0539715
YGL139W,11.5512,11.7617,9.36977,12.9011,11.4455,13.081
YGL140C,6.88705,6.62996,5.91489,8.26765,7.22197,8.38263
YGL141W,4.66553,5.05572,3.67763,6.26161,6.35506,6.00122
YGL142C,10.895,7.82624,8.18499,11.9666,9.27481,10.2539
YGL143C,8.2033,20.1753,19.261,10.2035,28.1631,21.2748
YGL144C,5.04018,3.01469,3.33689,5.92544,3.06396,4.41656
YGL145W,11.1788,8.64763,8.27767,10.9214,11.0198,10.1865
YGL146C,0.71782,16.5671,10.6663,0.773387,19.9199,17.0993
YGL147C,1526.92,575.158,787.82,1475.39,449.328,762.898
YGL148W,166.086,93.1247,94.3959,164.155,78.4774,98.528
YGL149W,4.27866,3.05145,2.9194,7.84488,6.1024,7.59307
YGL150C,9.51871,7.86494,7.82829,11.4368,9.59995,11.8308
YGL151W,8.37344,5.14186,5.89793,8.49441,5.6389,7.11261
YGL152C,3.42239,5.27739,3.52337,1.79499,3.06291,2.0676
YGL153W,7.43891,12.5056,9.1206,9.61381,16.3561,12.039
YGL154C,10.3503,9.71413,7.18355,10.0304,9.47997,9.08396
YGL155W,20.9289,14.1696,15.6216,21.7183,16.7235,17.1226
YGL156W,1.92405,12.348,3.77239,2.24608,16.5154,7.48905
YGL157W,22.63,3.39349,2.32412,27.0018,3.17426,3.59101
YGL158W,0.390038,0.121256,0.139339,0.415376,0.0705537,0.252261
YGL159W,13.7413,9.86095,9.07723,13.5592,10.7159,11.6251
YGL160W,8.1473,11.5404,8.52386,10.1104,14.5792,13.9205
YGL161C,21.7575,31.0679,26.3676,28.1571,39.4502,41.7623
YGL162W,11.4126,11.2417,22.2721,14.0177,10.6876,32.2152
YGL163C,5.32312,5.04941,4.43372,5.46189,5.41117,5.49784
YGL164C,12.4402,12.2744,11.3217,11.6897,13.9039,12.952
YGL165C,5.69766,5.12081,5.26133,5.58495,5.35651,6.5744
YGL166W,8.78542,10.2709,10.5107,12.1133,8.42697,12.4384
YGL167C,15.3904,14.4567,14.3666,20.1495,14.2597,22.6254
YGL168W,37.562,40.6211,34.796,22.3603,16.9167,27.8864
YGL169W,29.2217,21.8481,24.0297,26.004,18.6199,28.2629
YGL170C,2.04474,1.56686,1.19364,1.32375,0.791565,1.05546
YGL171W,37.2262,23.915,26.7719,35.3527,20.8041,27.5539
YGL172W,23.236,15.6663,17.4883,24.1371,16.4644,21.431
YGL173C,22.6412,18.8926,18.3027,24.9508,20.9541,23.5531
YGL174W,9.88019,9.12033,8.67632,10.3867,9.25592,9.80897
YGL175C,2.18392,1.47822,1.74567,2.73817,2.6551,2.37475
YGL176C,7.42664,5.38782,5.38375,7.21605,5.60281,6.62664
YGL177W,1.83733,1.95158,1.46258,3.40345,1.65963,2.63355
YGL178W,9.45147,5.11003,6.20084,12.7266,5.29366,8.67758
YGL179C,3.56135,2.00653,1.68728,12.3267,1.94831,2.42288
YGL180W,1.82107,2.82934,1.90337,2.62189,3.90621,3.53564
YGL181W,16.9394,20.5728,17.3088,20.2073,26.5118,28.5133
YGL182C,0.178453,0.398054,0.795508,0.566683,0.15271,0.895257
YGL183C,0.699343,0.239991,0.565267,0.854148,0.368283,0.385543
YGL184C,3.88454,4.74162,2.24398,4.74376,4.34141,1.69625
YGL185C,5.99099,9.17206,7.01317,7.03268,10.0077,9.78368
YGL186C,15.043,16.3429,11.7703,13.8374,13.8778,14.4401
YGL187C,122.439,486.308,381.711,115.826,545.836,316.798
YGL188C,13.7558,54.5903,47.4464,10.035,54.6364,32.9327
YGL188C-A,8.62523,3.80108,4.55785,6.55604,2.87911,4.01142
YGL189C,3147.11,1702.11,1972.03,2989.69,1379.92,1949.62
YGL190C,20.0066,15.6969,16.6312,18.1466,15.9044,17.9097
YGL191W,143.543,530.872,396.028,131.626,576.033,359.467
YGL192W,11.1374,14.8915,12.9828,10.9036,14.4211,16.0153
YGL193C,25.292,38.7472,31.7178,24.0947,22.9754,36.3223
YGL194C,5.19707,7.0645,5.52305,5.15297,7.48108,7.29998
YGL194C-A,52.56,37.7485,31.2832,43.6523,32.8685,34.0467
YGL195W,14.2382,10.3341,10.9747,13.7101,9.43431,13.1563
YGL196W,19.0448,44.4716,23.156,31.4345,52.9194,28.9801
YGL197W,4.47465,5.75158,4.57818,4.80118,6.97276,5.47466
YGL198W,24.4147,34.4123,26.6504,23.3522,31.515,34.723
YGL199C,6.28011,9.6069,11.4531,9.40148,14.3147,15.7184
YGL200C,152.655,165.022,142.064,171.217,172.473,170.071
YGL201C,12.2448,9.26641,9.79819,12.7362,10.7467,12.1137
YGL202W,109.864,71.0264,72.2672,113.975,64.3886,82.4563
YGL203C,10.9177,9.61486,8.84556,13.7238,9.99426,12.4814
YGL204C,12.3266,11.4267,11.0288,16.4985,12.2048,11.5356
YGL205W,1.18242,14.3378,0.956192,1.03804,14.3301,1.16128
YGL206C,15.1397,12.9224,12.2787,14.0484,13.0244,15.9139
YGL207W,28.7866,23.416,23.1057,30.333,25.3207,26.5348
YGL208W,4.06653,15.9278,9.24886,5.11154,26.776,12.4382
YGL209W,10.0568,4.0292,3.31266,11.383,5.13626,5.41044
YGL210W,30.4435,35.2533,29.8629,28.9897,32.8982,30.3715
YGL211W,28.3024,21.4966,20.6849,24.8855,18.3993,19.4605
YGL212W,5.24553,6.70741,5.1655,4.98921,7.72519,6.53385
YGL213C,20.0038,14.6635,14.4449,19.9508,17.63,15.8317
YGL214W,18.3599,11.5474,12.8419,11.658,10.1605,10.389
YGL215W,88.2953,51.2194,57.8349,77.2859,38.8941,64.7568
YGL216W,6.42505,5.38706,5.22254,5.67086,5.07024,5.35276
YGL217C,5.40479,3.95435,4.2851,6.22641,6.60946,7.25057
YGL218W,3.48103,8.17038,7.92123,7.11626,17.7407,12.2654
YGL219C,14.1767,35.9084,26.6056,16.1377,44.5965,33.1876
YGL220W,135.144,100.424,91.258,124.872,83.638,92.8238
YGL221C,54.873,42.1858,42.5013,55.8343,47.6654,48.5987
YGL222C,13.4568,22.1374,18.6503,13.479,22.2699,21.9719
YGL223C,13.3831,10.7996,11.4506,13.0228,12.2422,13.0502
YGL224C,34.3321,19.4214,21.8264,29.2665,19.364,18.5167
YGL225W,104.432,49.7292,62.0653,104.716,41.5458,60.6309
YGL226C-A,268.224,200.102,221.453,247.885,164.812,226.945
YGL226W,18.3007,42.6369,30.1392,15.3801,42.8327,36.0323
YGL227W,2.84364,5.17707,3.53937,4.10769,7.89532,6.55041
YGL228W,20.401,19.8208,16.5314,22.438,22.9832,22.659
YGL229C,1.17565,0.875939,1.08867,1.71336,2.00564,2.4178
YGL230C,2.14817,4.23161,2.23857,2.13174,3.64872,1.99442
YGL231C,74.8359,83.9609,61.7103,73.5142,88.1411,73.0959
YGL232W,41.2663,25.6431,29.5705,41.1142,28.7442,33.2246
YGL233W,9.30066,8.08722,7.65529,8.91183,8.43873,9.84955
YGL234W,86.2891,27.9383,30.9358,82.2796,25.8997,33.2306
YGL235W,0.894708,1.86832,1.55885,0.946082,3.97483,3.13427
YGL236C,6.82747,16.0039,15.6516,5.56483,19.4994,13.0298
YGL237C,10.7432,16.7439,14.4419,11.8807,20.5213,21.2709
YGL238W,27.6672,13.7561,16.2716,26.6566,14.3429,19.7033
YGL239C,7.56974,6.65754,4.53532,9.01252,9.14731,7.98315
YGL240W,2.99779,3.07407,2.41147,4.00824,3.71622,3.45692
YGL241W,8.09756,6.22767,5.90921,8.39871,6.81103,7.71929
YGL242C,40.7172,36.4416,34.214,43.0716,41.229,46.2099
YGL243W,10.2593,9.01037,7.88516,9.34833,10.5237,10.2321
YGL244W,35.497,28.4902,28.8152,35.0987,32.9928,31.4503
YGL245W,110.955,70.5855,72.7823,109.655,68.2818,80.7852
YGL246C,30.4335,17.8386,20.6189,26.5485,18.2389,20.9827
YGL247W,12.3143,10.9078,10.6415,11.9046,10.5646,11.2161
YGL248W,10.4225,18.9706,12.0977,14.6951,23.7445,15.7759
YGL249W,1.76425,1.44806,1.08522,1.55446,1.47163,1.31709
YGL250W,4.23377,14.079,9.57976,4.48775,19.053,12.2388
YGL251C,2.74045,2.49676,2.38778,2.82494,3.17263,3.08986
YGL252C,25.452,21.0237,19.9339,26.2793,26.3076,28.3016
YGL253W,306.027,375.861,441.452,405.069,279.724,597.702
YGL254W,10.0488,9.9837,9.17624,10.5418,10.4317,11.9987
YGL255W,47.1035,41.6515,19.1094,41.0198,19.8713,20.288
YGL256W,27.2762,17.8594,20.4961,30.6546,19.4113,21.6895
YGL257C,15.6411,14.3056,12.7328,17.7448,16.7575,16.2668
YGL258W,2.86857,2.29454,1.73359,2.55616,2.20428,1.97194
YGL258W-A,0.470467,5.09716,1.34823,2.98796,6.039,6.91208
YGL259W,0.248256,0.577409,0.414245,0.469748,0.848588,0.948559
YGL260W,0.262206,0,0,0,0,0
YGL261C,0.140524,0,0,0.216426,0,0
YGL262W,0,0,0,0,0,0
YGL263W,0,0,0,0,0,0
YGR001C,60.4753,41.2271,45.0109,62.4767,42.4278,52.4995
YGR002C,12.7105,11.6437,10.6215,12.8143,13.8954,12.3384
YGR003W,7.40654,6.01562,6.0191,7.4036,6.64146,7.29698
YGR004W,5.87015,5.79223,4.38516,6.79083,5.551,5.67067
YGR005C,28.3268,26.3628,23.1727,27.6839,27.0589,27.663
YGR006W,5.98684,5.45883,5.02634,5.58949,6.58789,5.46375
YGR007W,34.5553,29.5504,26.8891,33.3132,28.0534,29.793
YGR008C,100.268,515.447,223.217,227.722,758.883,763.745
YGR009C,11.9404,14.8343,13.205,13.9935,17.4203,18.362
YGR010W,9.73515,13.0874,11.5166,12.0807,15.8011,17.2743
YGR011W,16.6769,26.6013,19.7986,15.4923,23.5374,30.2126
YGR012W,13.7763,16.0798,13.6608,16.6202,16.9108,16.5663
YGR013W,9.06571,8.80849,7.25577,10.2345,9.38842,10.0156
YGR014W,14.0788,19.5735,17.4538,15.5439,14.9119,18.6982
YGR015C,6.72512,8.61278,7.60698,6.54657,9.82002,8.26245
YGR016W,3.9733,5.85968,4.20324,4.82274,6.61293,5.5069
YGR017W,33.0733,31.0722,29.6093,35.3163,31.561,41.2579
YGR018C,50.1431,53.381,46.2972,39.9648,36.5958,49.9566
YGR019W,11.5468,37.2943,17.6373,15.3029,45.8016,30.1856
YGR020C,411.249,261.166,300.314,405.71,261.86,307.236
YGR021W,13.6835,45.3022,33.9778,13.2163,61.3346,33.8025
YGR022C,2.80809,1.38981,2.14878,4.27535,2.69007,5.20674
YGR023W,2.7262,2.34773,2.51928,3.95092,1.85383,4.9231
YGR024C,38.6201,32.5193,29.4609,37.5136,33.3594,31.7685
YGR025W,15.3376,14.097,12.7575,19.5483,26.1311,18.6942
YGR026W,37.8304,45.45,31.2288,39.5392,55.5258,40.1894
YGR027C,3420.66,2024.64,2365.92,3393.36,1660.48,2468.63
YGR027W-A,18.2054,9.76345,16.7212,62.7203,23.3308,40.7346
YGR027W-B,32.8778,12.0713,11.7584,35.0082,10.6756,17.5843
YGR028W,10.3787,28.1341,21.6664,11.919,39.2085,25.4836
YGR029W,32.659,47.4691,36.539,33.2301,52.3466,39.3184
YGR030C,28.3938,51.2156,38.4035,22.8515,47.1839,31.893
YGR031C-A,0,0,0,0,0,0
YGR031W,10.2742,25.425,19.8613,10.3315,24.9912,22.199
YGR032W,3.2691,20.5335,13.4588,3.91157,16.1152,16.7925
YGR033C,43.4052,47.7655,39.3227,46.1536,54.6412,47.1156
YGR034W,2636.88,1321.34,1625.13,2670.08,1071.56,1725.48
YGR035C,15.7962,5.94437,4.98184,16.3621,6.52274,5.17524
YGR035W-A,45.132,42.3776,33.7232,31.53,26.7776,45.2833
YGR036C,13.0096,12.4824,9.48802,14.0302,11.1465,15.2539
YGR037C,577.637,703.77,513.641,559.233,667.156,698.914
YGR038C-A,2.00583,3.36734,6.30906,10.1066,3.49309,7.87908
YGR038C-B,9.03697,3.47593,0.601282,6.19809,2.13627,0.597376
YGR038W,23.5258,20.9501,19.505,25.1328,29.0872,21.5534
YGR039W,9.92226,7.56346,4.9559,8.64937,7.04802,6.41393
YGR040W,18.0823,12.1904,12.2522,15.9822,12.3679,11.3506
YGR041W,11.1981,6.53442,8.57101,10.2711,6.29778,11.4432
YGR042W,12.4098,17.5005,11.9902,13.3831,17.7051,17.875
YGR043C,0.801738,9.17715,2.19245,0.998408,11.9997,3.51514
YGR044C,23.499,25.8409,24.0461,27.8626,48.578,35.9238
YGR045C,2.10943,3.94346,2.68669,2.17703,6.37815,4.2834
YGR046W,11.2066,24.5509,17.5556,13.3451,31.4088,16.4894
YGR047C,4.8913,5.73112,4.43933,4.8787,7.07547,5.83717
YGR048W,13.9649,17.0726,14.7252,16.9185,20.784,19.2602
YGR049W,55.784,41.9766,28.3985,66.829,43.4425,26.8054
YGR050C,6.25087,3.84477,4.53618,6.05881,4.27103,5.52171
YGR051C,4.10442,6.42573,4.20483,2.97509,4.83583,4.92391
YGR052W,1.13953,1.84215,1.19473,1.03704,1.53011,1.6732
YGR053C,0.903535,3.41823,2.09346,1.44986,5.42882,2.63152
YGR054W,76.5477,41.9809,54.3928,79.3401,45.0283,58.336
YGR055W,28.6122,41.2591,22.5219,28.229,43.0208,20.7697
YGR056W,8.60704,7.3412,7.27564,8.56584,6.73856,7.22799
YGR057C,20.183,20.4036,16.6432,20.9158,22.1027,20.9386
YGR058W,11.4552,13.9446,11.8768,11.9561,14.9134,14.7641
YGR059W,0.161723,0.34558,0.278679,0.241674,0.396186,0.586337
YGR060W,189.468,117.555,97.7732,224.105,119,173.248
YGR061C,53.6897,23.7082,27.0131,52.5677,22.5558,29.3345
YGR062C,8.19509,17.8045,15.7847,7.2909,21.9422,16.0704
YGR063C,88.5628,84.4884,82.5198,79.8439,69.9193,78.9572
YGR064W,10.2221,9.24033,8.62871,8.34822,7.63452,7.95467
YGR065C,7.07021,28.3369,17.5578,7.61845,25.1037,30.0092
YGR066C,0.887167,6.41964,1.16526,0.909728,3.99628,1.73525
YGR067C,0.428176,13.7583,4.21909,0.427198,22.5259,4.14268
YGR068C,6.82058,3.94029,5.18725,6.32369,3.78848,5.74977
YGR068W-A,0,0,0,0,0,0
YGR069W,11.5061,11.6991,9.90763,7.29712,10.7528,11.7662
YGR070W,1.60887,3.26156,1.82119,1.99239,3.84647,2.8361
YGR071C,7.33001,5.2477,5.63103,7.4299,5.97173,7.28979
YGR072W,20.162,13.494,15.4579,19.8019,13.7354,14.5627
YGR073C,7.06966,6.89978,5.0415,5.96129,6.7258,6.54069
YGR074W,38.9389,29.5355,28.331,31.8712,29.9221,26.9625
YGR075C,14.7256,12.8329,12.7782,11.8772,12.4806,12.9138
YGR076C,31.4017,82.7895,71.4715,28.3065,119.097,72.2925
YGR077C,11.1326,11.1684,9.59081,11.5494,14.1357,13.0605
YGR078C,54.3021,31.1602,37.4188,50.0138,29.7169,34.7546
YGR079W,31.6105,14.4074,24.7264,22.1698,10.0205,23.6176
YGR080W,19.1228,29.5829,22.7984,22.9848,39.1193,32.6001
YGR081C,69.0208,53.3954,50.3063,56.446,44.5624,50.3441
YGR082W,104.335,150.451,131.827,97.6996,163.53,143.584
YGR083C,37.9326,23.8407,23.8691,40.0325,25.4742,27.8117
YGR084C,19.2299,43.7566,41.9013,17.831,58.6004,40.2866
YGR085C,1124.03,698.217,814.961,1084.45,611.959,806.546
YGR086C,143.024,222.008,153.919,131.253,281.294,222.205
YGR087C,0.128267,0.594018,0.206933,0.149349,0.439055,0.257394
YGR088W,1.64508,1.8675,2.02979,3.26499,3.25546,2.00798
YGR089W,11.5074,10.5793,10.3272,12.7999,10.9453,13.9895
YGR090W,27.7789,15.5065,17.5319,27.5185,14.1586,19.3131
YGR091W,10.4909,9.41972,8.80698,9.988,10.7776,10.5858
YGR092W,13.778,13.7495,9.59277,12.0319,17.7144,11.3796
YGR093W,21.6721,13.6708,14.9714,19.7099,14.537,17.8483
YGR094W,115.314,66.2262,73.5117,140.989,68.7144,105.334
YGR095C,50.2555,41.6786,47.6636,48.8556,34.1203,51.402
YGR096W,6.68849,6.18944,7.54004,7.38824,5.02024,9.73229
YGR097W,11.6568,9.40058,8.9641,14.9753,9.37446,14.8209
YGR098C,3.37306,3.25689,3.29812,3.39684,3.4024,3.77855
YGR099W,7.38718,7.58595,6.30159,6.59354,8.00651,7.4699
YGR100W,7.45112,8.9793,7.08065,7.70142,11.7643,10.0976
YGR101W,10.1161,25.9797,18.3231,12.7972,32.1099,21.2983
YGR102C,22.0949,25.7973,18.9303,19.7712,28.9304,23.0938
YGR103W,128.494,61.8934,79.5265,125.992,47.641,82.7606
YGR104C,12.2258,9.35218,9.7875,12.0083,10.482,10.5169
YGR105W,374.021,257.107,263.654,368.08,251.625,309.189
YGR106C,106.283,87.1829,78.7049,110.394,97.1216,95.8388
YGR107W,0.477411,0.851924,0.790476,0.720116,0.626432,0.410582
YGR108W,18.0837,13.2913,16.8048,12.8451,16.0628,12.9752
YGR109C,4.17393,2.91669,1.59827,2.63171,2.11323,1.62554
YGR109W-A,0,0,0,0,0,0
YGR109W-B,2.05578,2.42835,2.09135,2.20946,2.38682,2.81688
YGR110W,2.05398,7.19962,5.56625,3.19034,12.0491,6.1522
YGR111W,17.5368,20.839,15.2876,19.0277,28.8969,25.6347
YGR112W,7.84626,23.6712,15.9463,9.69072,35.4228,20.734
YGR113W,13.7417,13.0689,11.6778,12.8841,13.94,13.6747
YGR114C,7.29816,6.69792,6.89176,10.9954,8.527,12.1791
YGR115C,0,0,0,5.45864,6.51878,3.58562
YGR116W,21.6662,15.8919,15.9429,24.0653,19.9968,22.4259
YGR117C,10.6438,6.35529,7.3442,11.0915,8.99044,9.15381
YGR118W,1830.32,921.812,1010.93,1773.56,756.784,1083.79
YGR119C,35.2192,27.2948,28.1795,33.5817,29.4679,32.5588
YGR120C,21.9731,22.7627,21.2463,24.2298,23.7039,24.5944
YGR121C,11.7834,13.5542,14.4946,17.3819,11.8834,17.6174
YGR121W-A,11.1895,5.79407,8.23919,14.1575,5.9846,8.5205
YGR122C-A,0,0,0,0,0,0
YGR122W,9.93576,7.62901,7.48727,12.2655,8.67805,10.8927
YGR123C,44.6038,22.994,27.7279,43.3527,19.4029,28.4088
YGR124W,159.671,133.431,140.166,167.457,129.058,158.692
YGR125W,7.48824,7.21895,6.00236,7.96258,7.35079,7.10919
YGR126W,6.44375,4.92479,4.77681,9.97139,5.93065,10.1021
YGR127W,6.92856,7.7138,6.55883,8.51422,7.90544,9.71152
YGR128C,47.5003,21.9346,28.2391,42.9525,18.3416,27.9161
YGR129W,14.6758,15.0492,13.1405,11.8698,15.36,13.1473
YGR130C,12.6987,23.5858,14.0523,17.4003,33.169,25.2254
YGR131W,8.71248,3.33629,4.21485,16.5941,3.47718,7.82518
YGR132C,58.2864,112.751,87.0949,62.6464,151.316,106.422
YGR133W,13.5622,20.0719,14.0707,13.8509,17.9083,16.2825
YGR134W,4.46133,3.31884,3.63661,4.45941,3.58638,4.1769
YGR135W,110.599,103.426,82.5021,110.646,113.751,106.492
YGR136W,60.0773,51.9144,40.3083,85.7448,60.7122,72.5814
YGR137W,85.2174,81.1923,63.4304,105.885,76.5089,91.4086
